average,median,maximum,minimum,peak,nonelevatedpeak,standarddeviation,standarddeviationpop,percentile15,percentile25,percentile50,percentile75,amplitude,variance,class
420.0,249.22516288777587,48630.0,13.334809832070121,0.3333333333333333,4.433033552113688,2363.6281433423487,2366.4470210803265,128.60315217928252,166.2763331493068,249.22516288777587,385.9636218433682,48616.66519016793,5600071.503579952,lncRNA
274.9999999999998,157.63725940029042,20467.0,18.056555528473925,0.33333333333333365,3.5831124541561423,1229.9463402929414,1232.1887238142097,83.32910414773961,104.46444213573074,157.63725940029042,231.15794504656387,20448.943444471526,1518289.0510948906,lncRNA
447.99999999999955,263.3015524913525,52072.0,20.155035576005456,0.3333333333333337,4.604720310291471,2455.424606865379,2458.169632436796,127.31685257241574,166.42735955236523,263.3015524913525,424.88861317482605,52051.844964423995,6042597.941834452,lncRNA
214.00000000001037,114.79105733396204,13316.0,22.162342033425336,0.33333333333331716,3.192954729481325,905.6666053244982,907.7900938323211,58.03022883479494,71.39693467773466,114.79105733396204,197.71312110316035,13293.837657966575,824082.8544600944,lncRNA
206.99999999999955,134.20399196312266,11551.0,18.484688712227946,0.3333333333333341,3.0319963434206594,796.0829102549559,798.0128110512649,67.41208030217621,85.4415352445178,134.20399196312266,187.88177341991747,11532.515311287772,636824.4466019417,lncRNA
302.9999999999959,192.77708511371463,24353.0,27.290898505774074,0.3333333333333378,3.7334517672426717,1392.2334574344923,1394.5365747366204,80.73404417632213,115.59222085545883,192.77708511371463,294.62330652744913,24325.709101494227,1944732.2582781455,lncRNA
470.0000000000026,249.2337719988642,65250.0,30.95503730430279,0.3333333333333315,4.843080807855661,3001.229747953329,3004.427649497671,112.90691812382533,153.21461154124145,249.2337719988642,453.4814125621449,65219.0449626957,9026585.5010661,lncRNA
403.9999999999944,252.7576513581995,44350.0,35.42861395263022,0.333333333333338,4.333222086779413,2196.6228624868677,2199.3465124636127,125.94125734236086,170.40880425435407,252.7576513581995,406.2701555312604,44314.57138604737,4837125.081885857,lncRNA
229.99999999999937,145.0859335882205,14558.0,5.516943958878322,0.33333333333333426,3.2379099298292955,952.9711433196705,955.0495997545187,61.125336230048745,87.28760556041044,145.0859335882205,228.38857033722059,14552.483056041121,912119.7379912663,lncRNA
499.99999999999943,309.1350491989078,71650.0,34.638574678447505,0.3333333333333337,4.883032305643238,3192.395965415318,3195.5931579696635,156.75989632940286,203.23633174968347,309.1350491989078,466.87919410174504,71615.36142532155,10211815.631262526,lncRNA
