average,median,maximum,minimum,peak,nonelevatedpeak,standarddeviation,standarddeviationpop,percentile15,percentile25,percentile50,percentile75,amplitude,variance,class
908.9999999999865,590.9476403741818,210317.0,42.03029867772911,0.3333333333333383,6.488185858044695,6962.9617261622225,6966.79490108849,298.01306094230176,370.07342393783176,590.9476403741818,866.5263510739505,210274.96970132226,48536231.19383259,mRNA
1085.9999999999816,695.1301859481541,303674.0,27.61230271802715,0.333333333333339,7.115411802197392,9206.804983271883,9211.046773399381,347.4107197081267,433.49543385934226,695.1301859481541,1034.4317358339338,303646.38769728196,84843382.66175114,mRNA
2115.0000000000136,1342.2343792189877,1137883.0,43.887940592862144,0.3333333333333312,9.973331766941842,24732.577059417003,24738.426078550307,642.0292279330337,839.4786231509693,1342.2343792189877,2068.0066775925898,1137839.1120594072,611989724.8438978,mRNA
1706.9999999980905,1071.1339835801573,770441.0,97.68777118732261,0.3333333333337062,9.015488612505198,18640.836193690455,18646.298709908428,509.3078019699411,645.6106492663713,1071.1339835801573,1599.8245924711614,770343.3122288127,347684455.5791327,mRNA
769.0000000001722,497.76167827419994,152727.0,15.907351071473542,0.33333333333325865,5.950353661398595,5497.5043428814115,5501.082282956159,252.04511788599558,306.7269100834348,497.76167827419994,749.2798399097491,152711.09264892852,30261906.283854153,mRNA
1687.9999999998086,1091.6725347881602,741034.0,61.6954842684476,0.3333333333333711,8.93489216540318,18020.0203662482,18025.360422778595,496.1417332663939,696.0373718071596,1091.6725347881602,1607.1878743920952,740972.3045157315,324913618.37107295,mRNA
1898.999999999786,1206.2971518737163,914595.0,126.73032726397612,0.3333333333333709,9.416858838776571,20971.788764909874,20977.31274466191,617.0320965039593,777.8371887079727,1206.2971518737163,1784.8712108266577,914468.2696727361,440047649.9873551,mRNA
2577.999999997867,1653.149086142837,1721346.0,55.78760815544027,0.33333333333360915,11.039885460799931,33880.78290122589,33887.355950642894,807.8942117177913,1018.5843078087848,1653.149086142837,2474.0143776096893,1721290.2123918445,1148352893.3255725,mRNA
2155.000000001595,1423.306891078699,1169337.0,77.45633840248125,0.3333333333330867,10.044042513764015,25174.48021310471,25180.323193388358,657.3111647726993,869.4763949611195,1423.306891078699,2064.500038615593,1169259.5436615974,634048676.1234916,mRNA
1316.0000000000082,854.3570383189189,435006.0,78.0517402592642,0.33333333333333126,7.7632714801540565,11977.30913018446,11981.862374648568,421.82747041838144,566.0546102210828,854.3570383189189,1229.6575485769547,434927.9482597407,143565025.96501902,mRNA
